Customer_ID,Age,Gender,Annual_Income,Employment_Status,Credit_Score,Marital_Status,Account_Balance,Loan_Amount,Num_of_Dependents,Num_of_Transactions,Joining_Date,Region,Last_Activity_Date,Customer_Churn
d9fec620-1bfc-466e-a3ef-4d2433960bc0,39,Female,41745,Unemployed,610,Single,27683.21,38922.92,3,417,27-06-2023,West,30-08-2024,Yes
f988eacc-62ac-43d2-aba6-d4ab8a21a206,45,Female,39925,Student,615,Single,8834.11,75437.13,3,466,05-07-2020,North,27-06-2024,No
7f66d55e-3e13-49ce-bc65-6e975bb21b95,19,Female,49616,Employed,604,Single,34871.09,129273.92,4,150,16-09-2024,South,29-07-2024,Yes
acb56cda-d4ab-44e7-b1a5-16b43f8c3ec2,59,Male,67590,Unemployed,608,Single,9210.76,18785.84,3,395,08-12-2022,North,17-07-2024,No
3be95b9d-a6e6-4d4a-97b3-262b47010f5d,62,Female,58154,Retired,646,Married,16205.12,75500.34,1,208,23-04-2023,East,27-01-2024,No
95674185-1082-45e5-bf5b-fc4104cc7f12,23,Male,44440,Student,614,Married,25663.91,109285.9,0,121,27-06-2022,East,28-10-2024,No
f296349d-9274-4c6e-8ce7-930c7b232b89,45,Male,61575,Student,684,Single,40025.59,199263.78,1,136,18-09-2021,East,15-05-2024,No
c5f3d0df-88dd-4504-89ef-e120d868aa9f,45,Male,7271,Student,724,Widowed,37233.99,97534.04,3,30,07-09-2021,North,20-08-2024,No
8a4e6528-1d95-4c72-9681-ba0acbbf59c1,61,Female,67231,Student,620,Married,32631.18,164131.07,0,156,16-04-2020,West,21-03-2024,No
3d9b00bc-9527-4f35-a544-8cc449b6c773,61,Female,23904,Retired,661,Widowed,8632.89,89253.12,1,98,17-07-2021,West,26-11-2024,No
20f4e9a8-a3b9-4e2b-9d84-c6a1e0045d65,37,Female,44563,Employed,674,Divorced,27805.22,160296.19,4,312,20-12-2022,East,31-12-2024,Yes
9d2b40c5-7793-4015-9ac6-10b4ed155e3b,47,Male,33204,Student,673,Widowed,5284.88,121105.89,1,415,30-10-2024,South,23-04-2024,Yes
749c7246-797d-42b9-ba94-aec9d59c3cf6,28,Male,30579,Unemployed,653,Single,19490.8,177886.11,3,212,14-03-2020,North,14-09-2024,No
165da6d2-7e44-4307-aed8-f647313a9b1e,45,Male,67412,Employed,687,Divorced,21262.31,85133.8,0,426,08-08-2021,East,30-03-2024,No
124bcbca-4859-43af-91db-208fe4b9b67d,42,Male,42984,Student,674,Married,2950.76,122839.36,4,425,29-01-2020,North,26-02-2024,No
e40dca24-6b99-4c41-9dee-6b04e2919a73,56,Male,55197,Employed,588,Married,14425.42,127853.64,0,457,30-08-2021,North,02-11-2024,Yes
5ab11cb3-a3dc-44d2-a37a-419f8a9dfa35,50,Male,49296,Unemployed,693,Divorced,47826.82,86389.67,4,94,20-04-2023,West,30-05-2024,No
5e0a25c9-3f61-4c7c-9b87-c0e724f26b6b,18,Female,57155,Student,694,Widowed,47728,33140.85,0,176,14-01-2020,East,19-03-2024,Yes
dc836b3d-d3ea-4bec-b84b-d9036409d043,44,Female,51152,Unemployed,611,Married,18264.03,23244.08,3,393,25-04-2021,West,01-12-2024,Yes
f68c1773-99ac-4553-9292-fefa0cf42c3f,69,Female,30755,Retired,651,Single,3111.91,8250.95,4,477,06-02-2024,East,17-09-2024,No
fffc99ea-6010-40c5-82dc-652d095cc91a,30,Female,64944,Student,684,Divorced,9775.65,175339.18,2,81,21-12-2022,North,22-08-2024,Yes
099ac949-793b-4eb0-9ebf-759d619e2ed9,58,Male,42593,Student,639,Single,20218.67,51112.61,0,307,01-06-2022,West,27-07-2024,No
fb137b16-d396-49ea-bfd9-d7aa877d7c02,20,Male,26651,Student,703,Divorced,47441.21,46243.82,0,494,24-01-2023,North,29-11-2024,No
ccc43f86-ec64-45c4-9bd5-a81a1d98546f,56,Female,43578,Student,768,Married,7918.75,148526.9,1,18,01-12-2022,East,23-09-2024,No
59b9117f-d54c-4400-90f4-f2067ce8b230,23,Male,72511,Retired,610,Widowed,38412.28,67403.14,4,290,18-12-2022,South,21-06-2024,No
8ef7065c-53be-4282-aceb-414191f301cd,25,Female,62753,Student,580,Divorced,6325.44,103678.72,2,482,12-10-2024,West,10-04-2024,Yes
bcc1097c-5f17-4e40-8012-d1bea2646b58,44,Female,44770,Employed,665,Divorced,49081.62,36689.66,3,490,12-11-2020,West,14-08-2024,Yes
f91df57e-9982-4687-a435-4bc9efa4802c,26,Female,44761,Student,686,Single,19699.21,192150.42,1,267,22-11-2023,North,24-02-2024,No
08468759-9f81-43aa-81c1-21e1ea3d9c4a,54,Male,45175,Retired,638,Married,38986.49,171058.37,2,284,12-11-2022,North,29-07-2024,No
f09b8646-6023-4c45-8dc9-aba56ad9fbd6,50,Female,81151,Student,722,Single,17786.96,173438.98,4,247,20-05-2020,South,12-09-2024,No
6b6b5990-23f8-4e5b-87a6-eec24824b172,68,Female,55729,Employed,583,Married,31755.77,84320.88,2,29,18-04-2024,West,17-08-2024,Yes
f77970f3-971d-4632-87aa-eb6d3cfff8fe,59,Female,56450,Retired,684,Single,10408.79,153660.44,0,499,20-03-2022,East,14-04-2024,No
d292b7f5-a9a1-4bd8-afc2-fe93733ab39b,61,Male,65454,Retired,619,Divorced,8155.03,33055.85,0,242,21-06-2023,East,06-07-2024,No
e9a7b67d-916a-4895-b538-cffc904b9a4a,41,Male,53581,Employed,735,Single,46965.14,6680.71,1,499,07-03-2021,West,15-06-2024,No
46491d67-d6ad-4d37-9747-963661dcf405,32,Female,46114,Employed,749,Widowed,45964.72,8894.72,4,230,24-06-2022,West,11-05-2024,No
e8f209a9-3774-4c2e-b782-4fc77424d0b6,49,Male,47054,Employed,611,Married,44485.98,119387.34,4,335,13-09-2020,West,26-04-2024,Yes
4a9c4f6e-ec7d-4800-962e-5eb344b16c22,49,Male,48925,Employed,622,Married,31646.24,93802.01,2,26,21-10-2023,South,15-12-2024,Yes
4af83bf5-bcfb-40da-b365-e0d4d8dd1538,41,Male,49441,Employed,692,Divorced,40605.14,106012.99,1,389,16-08-2020,East,05-08-2024,No
44a3ce3d-07f1-4996-b1e1-721c2ad39ae5,58,Male,60914,Retired,630,Married,4382.81,6455.31,4,98,27-09-2022,East,13-04-2024,No
6ec5ea11-1090-48ee-8599-e077c9d5bd61,69,Male,50779,Retired,647,Widowed,17404.66,87423.89,0,495,15-03-2020,North,31-10-2024,Yes
f4ca5bda-bfad-4907-bbbc-0f04354954cf,66,Male,60989,Student,651,Single,16371.45,145023.29,2,205,18-07-2022,North,10-01-2024,No
9efeca1f-34b3-4850-a028-08b9b82a2c69,66,Male,48789,Student,554,Divorced,32146.62,91325.27,3,359,01-08-2024,West,23-03-2024,Yes
e03e8410-8b24-45d5-a816-eeecccd0d1ae,69,Male,51179,Unemployed,649,Widowed,18441.93,147782.75,0,93,21-06-2024,North,14-04-2024,Yes
a211113d-2853-49d2-aba3-8012500dca9c,29,Male,20026,Student,615,Married,8276.83,50438.7,1,396,21-12-2022,South,18-12-2024,No
cc45e909-d415-430c-af6f-9a79271f1da8,56,Male,63744,Student,625,Married,30226.89,163562.69,4,96,23-07-2020,East,09-09-2024,Yes
c7ed00ca-e027-4258-b859-4f9804248e21,19,Female,55197,Employed,722,Widowed,40904.81,119744.09,0,316,19-05-2020,East,28-01-2024,No
dafb8949-18cb-4e52-82c1-d53c244fb790,20,Female,64970,Employed,587,Single,19724.05,46098.8,3,347,30-03-2024,North,26-06-2024,No
08e8498b-c29d-4f24-8210-e0042f6fbef3,66,Male,6556,Student,690,Single,7481.17,51160.49,3,163,01-09-2024,West,30-04-2024,Yes
8859badb-2e83-4a8f-9e43-aef53f3e3eb0,54,Female,81325,Unemployed,636,Divorced,10637.72,127465.94,1,449,10-10-2020,North,28-01-2024,Yes
58f4e0e1-1905-4dc1-bf61-706e07121808,66,Female,47906,Employed,636,Married,12636.68,166838.22,0,237,17-07-2023,West,10-06-2024,No
d91d614f-075e-4218-ad11-c51fd5b8a774,34,Male,66622,Student,689,Widowed,15694.98,86047.42,2,457,01-04-2022,South,19-02-2024,Yes
7b4a2ebd-2fcc-485e-b308-7608fc7c9bed,66,Male,34401,Student,667,Single,32496.96,55368.58,0,273,21-09-2020,East,22-12-2024,No
41efab93-47ab-41b1-a588-c6e73978e167,19,Male,59191,Retired,678,Divorced,30446.33,174067.26,3,474,03-11-2023,South,21-02-2024,No
a5f2681b-b34f-40bb-91f8-7ba01fe8bc3f,19,Female,34198,Unemployed,698,Married,35107.91,135507.32,1,232,04-09-2023,East,20-05-2024,No
78d3599f-d0f8-49e1-ac12-affcfc096369,45,Female,40643,Retired,633,Married,18762.6,92376.67,1,430,24-11-2020,South,16-04-2024,No
c22f7f7b-6c25-4faa-8699-e787c2ead6ee,40,Male,78710,Unemployed,619,Divorced,41375.88,100140.54,2,130,23-09-2022,North,27-09-2024,Yes
04312077-7704-4516-8c9c-880d5330b676,54,Male,47139,Employed,595,Divorced,11000.3,44830.01,1,490,26-12-2023,South,07-08-2024,Yes
638c49cc-ddcb-433e-ba84-e11ffabeee34,49,Male,53261,Unemployed,608,Single,23983,127226.51,1,420,04-04-2022,South,18-08-2024,Yes
615a0a79-af98-4e50-83d2-7fceef78ff44,50,Female,63051,Student,797,Widowed,40246,74954.79,1,182,24-10-2024,North,18-11-2024,No
9f937355-2c23-43b7-a91d-1bcc80d709a9,18,Female,57435,Student,712,Married,9827.77,199150.81,1,13,16-09-2024,East,25-12-2024,No
b4bd9d6e-aa56-47c1-92e4-8bd9b2751985,36,Female,52256,Unemployed,582,Widowed,6383.29,98635.79,1,351,03-08-2023,East,19-09-2024,Yes
5ad48e4a-1229-44f9-a145-b9bdb1d21ec1,19,Female,55474,Unemployed,583,Married,44300.51,99747.69,3,137,03-02-2024,North,08-03-2024,Yes
0e1d0ab6-e13e-47be-960e-be0ee70e42da,61,Male,86051,Unemployed,674,Married,17803.55,115341.1,0,483,26-07-2022,South,25-07-2024,No
11524c0c-c76a-4fcd-9c40-58bda62cf8b5,43,Male,49135,Retired,677,Widowed,34509.64,183767.42,4,489,29-12-2023,South,04-02-2024,No
a228a0bc-f177-4728-9983-bc3817ff15fd,49,Male,53016,Unemployed,677,Divorced,2242.08,161159.53,1,481,07-06-2020,South,18-12-2024,No
fd4550e5-a682-444b-8346-880944686bf0,23,Male,65759,Employed,637,Single,34812.3,92970.36,4,119,03-02-2020,West,01-09-2024,No
6227dfb1-441f-42c1-8abc-cc7b7e9742cc,49,Female,66582,Retired,643,Married,16488.96,145146.36,4,364,17-06-2022,East,19-10-2024,No
1401a905-4f1c-441b-950e-7c27a7543d47,21,Female,67805,Retired,666,Divorced,3731.3,119315.92,3,46,14-11-2020,South,01-11-2024,No
d4051ea5-bfdd-4801-8f10-52c228c8d212,28,Male,59580,Unemployed,654,Married,30880.83,101011.57,1,489,08-04-2021,East,10-02-2024,No
39c7148c-2bf7-411e-9df3-046a28e5fda4,34,Male,32854,Employed,539,Single,12799.39,42501.58,4,80,25-06-2023,South,28-02-2024,No
3fd183bc-6fc0-4eab-9c23-d0273570cdd0,55,Female,74501,Retired,638,Married,19953.55,95467.57,1,298,28-03-2024,North,02-07-2024,No
38b89919-cfae-4dec-b862-300ef2dbc973,41,Male,32804,Student,607,Single,4948.46,52934.62,2,40,13-03-2022,North,23-05-2024,Yes
6f6f9ff4-57ea-4db7-a6ef-79df691fd745,22,Female,54539,Retired,658,Single,8211,183394.22,2,448,18-04-2022,East,02-01-2025,Yes
46b624bd-afce-4811-9670-61c5e24be74b,69,Male,38685,Unemployed,799,Married,15600.88,70404.33,2,390,30-03-2021,East,23-04-2024,No
8ec98abb-c877-4b60-9611-1e553ed4effb,51,Male,49037,Employed,668,Married,5398.22,190691.48,4,277,23-01-2023,North,22-08-2024,No
e0176262-58fb-44cc-9bb6-877133fcae31,23,Male,54931,Unemployed,634,Single,45630.49,108945.78,2,20,28-07-2020,West,01-06-2024,No
5350dc1f-28b2-4597-9702-6ee8c1bac939,39,Male,54820,Student,696,Divorced,1296.31,128151.15,3,353,04-12-2023,North,26-08-2024,Yes
8ad131dc-1520-494c-b893-7ef61ca0cbd7,28,Male,56328,Student,674,Widowed,24709.15,110873.39,3,337,14-10-2024,South,07-07-2024,No
0badf263-3837-48e8-b206-fc4b37d6abf3,65,Male,74205,Student,671,Single,7039.13,30229.22,4,41,11-12-2020,West,01-11-2024,No
2161e685-eda4-441a-9877-5a46ba648976,33,Male,56803,Unemployed,680,Married,16076.28,78285.14,1,66,15-07-2022,North,02-07-2024,Yes
39b19ec2-4339-4987-92f3-930e4cef4bb5,50,Female,46337,Retired,752,Married,46376.92,24333.49,0,175,14-03-2024,West,24-10-2024,No
ca18961d-32e0-4c79-9092-ec380d4c25dc,26,Female,64461,Unemployed,593,Divorced,8923.03,126476.04,1,197,01-03-2024,West,07-08-2024,No
72fa5c73-286f-4cc0-9c60-cd9030c9f8d5,23,Female,67842,Employed,673,Widowed,48325.78,92140.47,1,351,23-08-2020,West,11-04-2024,No
463dd359-dad7-48e6-9b13-6303fb03f4c2,33,Female,31585,Retired,603,Single,11083.92,156707.07,1,491,21-04-2023,East,07-12-2024,No
736e00eb-f444-44be-a1f3-ca901d2c839e,46,Female,58961,Student,677,Single,37336.74,47991.74,1,28,20-12-2022,North,27-06-2024,No
e71d36e3-ac57-435b-a755-fa27663aa9ab,20,Male,60517,Unemployed,604,Widowed,27787.19,37090.38,0,125,10-03-2020,East,05-10-2024,No
2e1cdf16-ac8c-4c99-8aa1-a45c1861a481,37,Male,45536,Student,629,Single,44339.46,84234.79,2,477,16-03-2022,East,25-03-2024,No
65bd7dbf-5f73-48ad-924f-608e1a754e14,53,Female,70635,Student,635,Widowed,28145.67,185684.15,1,193,20-07-2024,South,09-01-2024,No
bf4c286b-3c33-4293-a681-0bdffbf03084,36,Male,47749,Employed,698,Married,27193.4,143532.25,3,279,15-09-2023,South,26-05-2024,No
9f36d062-924b-405f-90cc-a41dccd5df44,43,Female,51883,Retired,695,Widowed,10577.44,86690.11,4,42,23-07-2023,West,28-10-2024,No
954aa387-7523-43e3-83d5-ba084076f2a6,20,Female,47403,Employed,587,Single,9145.24,105868.07,4,19,01-12-2022,West,22-01-2024,Yes
cfd3d797-5f73-423c-bdcc-42d3096023f9,36,Male,50233,Employed,652,Widowed,45907.97,21421.54,3,89,26-10-2024,South,25-08-2024,No
7948bd45-a58c-4faf-8a67-56b81eb91167,37,Male,33555,Employed,614,Divorced,17064.07,196992.3,1,201,27-09-2022,South,14-07-2024,No
b8c46826-5190-489a-a3ea-70975935629d,49,Male,28399,Student,587,Married,19232.03,134949.42,0,329,28-02-2021,North,13-04-2024,No
4b5de179-d31b-4796-8bfd-2f83f164d10e,24,Female,73917,Employed,639,Married,38231.36,60653.79,2,199,10-01-2020,West,07-02-2024,No
ecc3caaf-31a9-4a3b-b9c7-0f94bde8c2be,69,Male,37295,Employed,634,Widowed,17602.35,119232.64,4,77,04-02-2023,West,16-03-2024,Yes
054a38da-9689-4899-b807-ae51ba022b30,58,Female,35129,Retired,771,Single,47651.06,26349.06,2,484,21-05-2020,South,22-10-2024,No
304a1bbb-0e71-4874-80e1-5957eca163e6,50,Female,17699,Retired,671,Divorced,37158.46,193338.15,0,357,18-02-2021,North,22-02-2024,Yes
eac1bfe6-03d4-41f0-924e-ee7baa5fe520,57,Female,40415,Employed,581,Married,30274.03,39083.07,4,134,22-12-2023,South,03-05-2024,Yes
679cad82-214a-47c0-bdee-9554ae5b9757,56,Male,30153,Retired,621,Married,44163.86,131365.91,2,436,04-11-2020,South,27-02-2024,No
674ca2f7-61cc-475d-801e-d0e40f6f393a,35,Male,74630,Retired,701,Single,3430.69,52863.62,0,345,01-08-2024,East,31-08-2024,Yes
2617d9c0-3383-4afc-a7b3-04f3fab75068,57,Female,65147,Employed,754,Single,13596.07,144924.47,2,68,19-11-2024,West,26-03-2024,No
f4b8adf8-b6d9-4e54-9295-6f2d07abc934,18,Male,39677,Student,570,Divorced,23786.78,156480.17,1,445,26-06-2022,North,20-12-2024,No
a81b3962-4164-4175-af42-a2944b269cfd,28,Male,83786,Employed,556,Widowed,12121.95,136316.85,0,106,24-03-2020,East,29-12-2024,No
2040692b-bab1-420e-88b4-594702872483,45,Male,64726,Retired,743,Single,37451.35,124827.39,2,284,01-08-2020,West,12-04-2024,No
e00106a0-ddca-430d-8f7f-1768d580f7dd,42,Female,45127,Student,669,Widowed,46041.19,179031.47,1,158,31-05-2022,South,02-12-2024,Yes
04010a3b-4430-4cd3-be4d-21f4b7f133bb,67,Female,12508,Unemployed,606,Divorced,21764.74,20332.21,1,287,12-05-2020,North,19-06-2024,Yes
e3d24b67-b709-4b4a-8670-8e3c43d0bf10,40,Male,84364,Student,676,Widowed,17764.5,69528.38,0,274,10-06-2023,West,06-05-2024,No
648f1669-0ff9-4bd1-8b97-3f8a69f0c912,48,Female,29156,Retired,518,Married,48115.99,53416.06,3,18,08-12-2020,South,05-10-2024,No
56e17b44-50d3-476e-8e3e-aa251b066159,47,Male,25319,Student,650,Widowed,22797.77,197662.72,4,466,18-03-2022,East,09-05-2024,No
faff44d5-71b3-4eed-a846-b5ebab6e3e5e,59,Male,65338,Employed,666,Divorced,24963.37,80931.01,0,292,05-10-2022,North,15-09-2024,No
467d87b9-8c81-4c4d-86cb-a21ddf0b04dc,52,Male,86596,Unemployed,696,Divorced,18230.84,147859.48,1,282,09-02-2021,West,16-11-2024,Yes
7958c895-114c-4029-a6cb-815552820317,24,Male,70764,Unemployed,599,Divorced,45567.88,138521.41,1,437,08-09-2024,East,21-03-2024,No
86eca3eb-9cf4-47f4-9e3f-1ff63ca2e187,33,Female,58458,Unemployed,654,Widowed,28878.82,46355.84,0,310,03-08-2024,South,02-10-2024,No
d914765d-c843-401e-a220-0935d0e6b2e2,43,Female,58921,Retired,603,Married,38346.55,51604.55,3,17,14-03-2022,South,20-05-2024,Yes
31440885-427e-4a1c-be59-bf7fcf5739aa,65,Female,62801,Retired,662,Single,40778.53,59850.49,4,217,18-11-2020,West,20-10-2024,Yes
a02ed52a-f715-4e5c-8fa5-8ad0a2f35174,69,Male,61383,Unemployed,605,Married,17750.6,85169.82,2,411,07-07-2022,South,20-07-2024,Yes
91c11613-9839-4051-9129-8dd75b51d16e,66,Male,54217,Student,629,Widowed,22251.02,50693.39,0,134,26-01-2023,North,12-06-2024,Yes
09ee720f-6f11-4ec0-a59b-82af42adc826,19,Male,51563,Unemployed,600,Widowed,42575.12,8832.04,4,132,24-03-2021,West,09-04-2024,No
aa93368c-ea92-49ba-bf84-70202720b10e,18,Female,49061,Student,682,Single,18799.51,176481.65,4,42,18-06-2021,East,05-05-2024,Yes
02e9e9c8-5002-4cd3-88be-53d4a0d1ba25,65,Male,38690,Student,692,Widowed,39902.82,193293.92,1,10,16-09-2020,West,27-01-2024,Yes
92fe32ea-3794-46bd-a5ae-f26d7023b2e0,29,Female,45789,Retired,638,Divorced,47108.62,71606.23,2,213,05-09-2020,West,30-08-2024,Yes
3e0b89df-786a-4f09-879e-c67df0cd8a73,22,Female,24605,Student,651,Divorced,31537.31,71008.84,0,15,14-02-2023,East,18-03-2024,No
9b85f612-be52-4aa9-a035-f918167544ff,54,Female,48524,Unemployed,577,Divorced,37339.74,6382.9,1,306,04-12-2024,South,08-10-2024,No
7af6df28-5b40-4874-8587-a3babcc3a19e,49,Female,35171,Retired,635,Divorced,40449.77,137648.88,1,448,22-01-2022,East,13-04-2024,Yes
08bcc99d-6f37-47c6-aa47-5f6df99f4524,26,Female,33446,Employed,647,Divorced,42406.94,165960.78,3,14,11-10-2020,North,01-10-2024,No
cbf3b48f-bcd2-4241-8fdc-5d7527f71e3d,58,Female,52698,Employed,781,Widowed,20357.61,33588.62,4,452,06-03-2021,South,07-03-2024,Yes
0c6408f7-9609-4814-89e6-bae13f9ffb0d,52,Male,70880,Retired,594,Single,3511.91,36134.94,0,89,01-07-2021,West,21-10-2024,No
e896693e-26f2-40a7-bfbf-041d2b1e8534,36,Male,63774,Unemployed,723,Single,20691.94,159066.23,0,283,28-12-2023,South,21-06-2024,Yes
56c62c3b-5242-4ee6-a34b-934475ada62a,65,Female,26442,Employed,699,Divorced,34014.06,125176.7,0,186,24-07-2024,South,06-04-2024,No
3a1a8351-2a61-457d-a1e1-737ba2b7e602,33,Female,35155,Employed,664,Widowed,23067.17,13747.81,1,347,31-03-2024,North,08-09-2024,No
d55397c0-a05e-4054-b682-ed0e7f885688,20,Male,64111,Student,737,Married,37699.19,126396.66,3,330,02-11-2024,South,17-08-2024,No
c1f7d5ad-4528-4267-a514-1cb570c7b964,37,Female,35262,Student,668,Married,18492.14,65238.96,2,348,02-03-2023,South,03-06-2024,Yes
f6adde49-9c28-4aaf-8fe3-dd1e89206cc7,41,Female,46630,Unemployed,669,Widowed,32102.46,76901.41,1,447,05-11-2021,South,07-11-2024,No
2cf98aea-f863-4c4f-8c82-c39cb6e9ec88,50,Male,58250,Retired,647,Divorced,10134.57,155097.63,2,454,26-11-2020,West,08-01-2024,No
28dd0a3d-95c0-4916-9d24-d7e083a86464,41,Female,35474,Unemployed,711,Single,37719.1,163132.36,3,145,21-02-2024,South,25-06-2024,Yes
27e2ce29-c6de-4611-8537-77be64f35e04,69,Female,51580,Retired,704,Widowed,27739.1,83069.54,4,396,24-05-2023,East,08-07-2024,No
4f715cf9-27e4-4493-bb86-a4adf17ab68b,28,Female,29989,Employed,618,Married,10999.16,189694.82,0,34,07-05-2021,South,01-06-2024,Yes
d84a8587-a307-4dba-a6a9-f46ad6d891e5,66,Male,40979,Student,584,Married,15303.65,84260.23,2,334,17-02-2024,North,13-12-2024,Yes
7a185134-bc91-4560-9ec2-8c16431639d2,25,Male,54796,Unemployed,639,Married,37681.83,155508.03,1,192,01-03-2022,South,22-03-2024,Yes
6e50dff8-04f4-4356-b02c-337af82b6169,53,Male,26105,Unemployed,609,Divorced,24647.46,99356.07,2,177,30-10-2020,South,11-02-2024,No
fb9c19b0-5ee0-4a58-b926-64a9be2bc66d,55,Female,56607,Retired,646,Married,11585.54,180018.8,4,476,18-06-2021,West,22-11-2024,No
c8736591-68c7-496e-a8b8-a2b1e121ffe9,57,Female,49705,Retired,711,Widowed,48396.29,182013.44,0,347,29-01-2023,East,28-12-2024,No
ee2dd14f-14b3-4c0f-a3cf-ac0c5484c75f,37,Male,58287,Unemployed,627,Widowed,36041.13,22046.28,2,187,16-08-2024,South,24-05-2024,Yes
1dbba334-42af-4ce9-a622-5a82fa07ae9a,52,Female,53358,Retired,647,Married,47899.61,187616.2,4,382,03-10-2021,East,22-02-2024,No
0df2a543-76c7-4aa7-a5e5-0cd75e7a4b4e,65,Female,70462,Unemployed,652,Widowed,21928.15,165979.29,1,104,19-06-2023,North,21-04-2024,Yes
c2d03b73-c09c-424d-9284-4213ce41889a,42,Female,51878,Unemployed,692,Married,24279.92,159305.59,3,42,19-07-2020,West,08-12-2024,No
566ffde4-71a9-4098-922f-25d190166e28,52,Female,43558,Unemployed,537,Married,44999.81,44177.71,1,120,26-03-2022,East,12-03-2024,No
4bc832f0-7c76-4c57-bab0-da817a5ff1f1,42,Female,51834,Employed,619,Single,26727.42,161998.25,0,155,01-03-2020,West,29-08-2024,Yes
1b4990f2-9e5d-423d-9715-1c1c1fa87aae,46,Male,58149,Retired,660,Divorced,35656.67,170775.88,1,390,28-02-2023,South,21-01-2024,No
c76daa22-eb2c-4443-9dde-ac6a917af441,35,Female,50732,Student,710,Divorced,13356.47,61384.32,1,450,02-04-2023,North,06-01-2025,No
1ef80334-c2d1-4ac1-9d5b-a99e9411d480,63,Male,50608,Student,625,Single,22889.6,190690.72,1,240,07-06-2022,West,05-10-2024,No
17f5c476-7052-4443-9da7-f6ea7e980bfe,35,Female,39470,Retired,556,Single,7049.04,14722.73,1,281,01-01-2023,South,23-03-2024,No
0acb7d57-fd5e-4a74-af21-d01dc0ee3942,19,Male,40056,Unemployed,680,Divorced,11093.02,34232.3,0,345,04-09-2023,East,16-05-2024,No
2ab2a5e8-575f-4ef3-a288-ec0b05fbac16,52,Female,28960,Student,618,Married,1046.23,109828.32,4,47,16-09-2023,North,01-09-2024,No
6e9618ff-ea8b-45e2-b566-cdfdf9aeb03a,33,Male,76243,Student,590,Married,2923.99,117279.53,2,434,27-06-2024,North,22-04-2024,No
a1b12603-0d86-4aeb-871f-3f14ea7b92d7,58,Female,31342,Retired,618,Divorced,48886.91,130804.27,3,144,03-02-2023,East,02-06-2024,Yes
3ff01bc5-e25e-452d-afbc-7d3d31a87661,53,Male,39606,Student,640,Married,12875.33,8308.98,2,343,09-10-2023,East,09-05-2024,No
4dea7e3d-cd7f-4799-b55a-88ef8de8ff22,50,Female,39223,Unemployed,619,Single,33502.22,192271.52,2,244,10-01-2024,North,12-07-2024,No
4616c0f6-8f97-4d08-b53d-770b4bff3c10,21,Male,63423,Retired,539,Married,42115.89,13694.68,3,446,20-09-2024,West,13-01-2024,Yes
307cea24-5fa6-47fe-a56c-8387727a5df9,50,Female,45575,Unemployed,694,Married,27982.36,32897.08,0,328,15-03-2021,North,19-12-2024,Yes
b41ed013-fc56-4940-8851-a7147d53357c,31,Male,68716,Student,713,Widowed,8504.08,7732.83,3,377,02-08-2023,East,22-11-2024,No
9ac677f4-6653-4a61-8486-0de7d2b9e543,38,Male,39897,Student,682,Widowed,36677.71,115537.39,0,354,09-02-2024,West,13-02-2024,No
65439fea-62bf-4ecc-b102-46c638569d1f,65,Female,54184,Unemployed,593,Widowed,30412.32,186792.04,2,169,26-11-2020,South,22-08-2024,No
bdded316-aa9e-4360-9994-e8a6316a24af,37,Female,37469,Employed,639,Married,36831.28,134859.7,0,47,04-10-2021,North,14-09-2024,Yes
1c1d0b2d-02b4-4c8a-ac42-d64822afcf07,25,Male,82177,Student,649,Divorced,38717.58,165418.21,4,159,20-07-2024,East,28-04-2024,No
adb1d0d6-4311-4efb-8b3e-13b77163585b,24,Female,32186,Employed,679,Single,48795.11,7589.83,3,409,28-11-2022,South,07-09-2024,Yes
3b74a802-5b9b-4e8b-856b-2c2a7ebc8a17,20,Male,54647,Student,683,Married,29104.6,110692.98,4,317,07-02-2023,North,27-06-2024,No
20bb0031-8839-4bd8-90cb-59e519a0ecf1,34,Male,59506,Employed,613,Divorced,17740.41,94614.78,2,38,17-11-2021,North,18-06-2024,No
a7887424-414f-4672-84b6-ebd5a2b1baf3,50,Male,56206,Employed,654,Married,32774.76,102298.75,3,153,14-10-2022,West,19-07-2024,Yes
f7eb7f8a-277f-4823-b973-4740cde97876,65,Female,47220,Employed,672,Single,4353.59,19081.57,2,85,06-02-2020,East,26-03-2024,No
085fc0a1-eaec-4fb9-a9ce-d2eeff87d8ea,29,Male,48052,Unemployed,722,Married,44972.47,138464.9,4,154,19-05-2022,South,16-03-2024,No
f24741b2-1e4b-4389-a724-2151faf10ffc,68,Male,50657,Employed,685,Single,6849.67,103127.98,2,238,06-12-2021,North,26-12-2024,No
167f56c5-7064-4d94-9aac-5de071976fdf,39,Female,47794,Employed,689,Married,17064.3,154204.03,3,73,13-05-2021,West,07-10-2024,No
f895b1a9-2b0f-43ee-8623-addc81a81e3f,39,Female,64458,Employed,654,Single,40971.52,99631.67,3,356,25-04-2023,South,09-09-2024,No
723265e5-e69e-48bb-99d3-feec4eba2581,63,Female,83157,Student,720,Married,30268.31,34129.42,2,354,30-10-2023,South,19-06-2024,No
f2744d1a-0c50-4976-b32f-f6bc0e8e2a2f,47,Female,41637,Employed,670,Single,20288.14,131410.11,3,278,12-01-2021,North,24-06-2024,Yes
88aa776c-32c7-4994-99e5-861c9e35f3ef,55,Male,29452,Student,606,Widowed,24198.35,38615.34,3,337,26-06-2024,South,09-09-2024,Yes
